"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TE05_MN002","1303","201901160400","4.7","0","3"
"TE05_MN002","1303","201901160500","4.6","0","3"
"TE05_MN002","1303","201901160600","4.5","0","3"
"TE05_MN002","1303","201901160700","4.4","0","3"
"TE05_MN002","1303","201901160800","4.3","0","3"
"TE05_MN002","1303","201901160900","4.3","0","3"
"TE05_MN002","1303","201901161000","4.5","0","3"
"TE05_MN002","1303","201901161100","4.7","0","3"
"TE05_MN002","1303","201901161200","4.7","0","3"
"TE05_MN002","1303","201901161300","4.6","0","3"
"TE05_MN002","1303","201901161400","4.5","0","3"
"TE05_MN002","1303","201901161500","4.4","0","3"
"TE05_MN002","1303","201901161600","4.2","0","3"
"TE05_MN002","1303","201901161700","3.8","0","3"
"TE05_MN002","1303","201901161800","3.7","0","3"
"TE05_MN002","1303","201901161900","3.7","0","3"
"TE05_MN002","1303","201901162000","3.7","0","3"
"TE05_MN002","1303","201901162100","3.7","0","3"
"TE05_MN002","1303","201901162200","3.7","0","3"
"TE05_MN002","1303","201901162300","3.7","0","3"
"TE05_MN002","1303","201901170000","3.8","0","3"
"TE05_MN002","1303","201901170100","3.9","0","3"
"TE05_MN002","1303","201901170200","4","0","3"
"TE05_MN002","1303","201901170300","4.1","0","3"
"TE05_MN002","1303","201901170400","4.2","0","3"
"TE05_MN002","1303","201901170500","4.2","0","3"
"TE05_MN002","1303","201901170600","4.2","0","3"
"TE05_MN002","1303","201901170700","3.9","0","3"
"TE05_MN002","1303","201901170800","3.8","0","3"
"TE05_MN002","1303","201901170900","3.9","0","3"
"TE05_MN002","1303","201901171000","4.3","0","3"
"TE05_MN002","1303","201901171100","4.2","0","3"
"TE05_MN002","1303","201901171200","4.1","0","3"
"TE05_MN002","1303","201901171300","4.2","0","3"
"TE05_MN002","1303","201901171400","4","0","3"
"TE05_MN002","1303","201901171500","4.1","0","3"
"TE05_MN002","1303","201901171600","3.4","0","3"
"TE05_MN002","1303","201901171700","2.7","0","3"
"TE05_MN002","1303","201901171800","2.5","0","3"
"TE05_MN002","1303","201901171900","2.6","0","3"
"TE05_MN002","1303","201901172000","2.6","0","3"
"TE05_MN002","1303","201901172100","2.4","0","3"
"TE05_MN002","1303","201901172200","1.8","0","3"
"TE05_MN002","1303","201901172300","1.4","0","3"
"TE05_MN002","1303","201901180000","1.3","0","3"
"TE05_MN002","1303","201901180100","1.4","0","3"
"TE05_MN002","1303","201901180200","1","0","3"
"TE05_MN002","1303","201901180300","1","0","3"
"TE05_MN002","1303","201901180400","0.9","0","3"
"TE05_MN002","1303","201901180500","0.9","0","3"
"TE05_MN002","1303","201901180600","0.8","0","3"
"TE05_MN002","1303","201901180700","0.8","0","3"
"TE05_MN002","1303","201901180800","0.8","0","3"
"TE05_MN002","1303","201901180900","0.8","0","3"
"TE05_MN002","1303","201901181000","0.8","0","3"
"TE05_MN002","1303","201901181100","0.9","0","3"
"TE05_MN002","1303","201901181200","1.4","0","3"
"TE05_MN002","1303","201901181300","3","0","3"
"TE05_MN002","1303","201901181400","3.9","0","3"
"TE05_MN002","1303","201901181500","2.4","0","3"
"TE05_MN002","1303","201901181600","1.2","0","3"
"TE05_MN002","1303","201901181700","1","0","3"
"TE05_MN002","1303","201901181800","0.9","0","3"
"TE05_MN002","1303","201901181900","0.8","0","3"
"TE05_MN002","1303","201901182000","0.8","0","3"
"TE05_MN002","1303","201901182100","0.7","0","3"
"TE05_MN002","1303","201901182200","0.7","0","3"
"TE05_MN002","1303","201901182300","0.7","0","3"
"TE05_MN002","1303","201901190000","0.6","0","3"
"TE05_MN002","1303","201901190100","0.6","0","3"
"TE05_MN002","1303","201901190200","0.5","0","3"
"TE05_MN002","1303","201901190300","0.5","0","3"
"TE05_MN002","1303","201901190400","0.4","0","3"
"TE05_MN002","1303","201901190500","0.3","0","3"
"TE05_MN002","1303","201901190600","0.2","0","3"
"TE05_MN002","1303","201901190700","0","0","3"
"TE05_MN002","1303","201901190800","-0.1","0","3"
"TE05_MN002","1303","201901190900","0","0","3"
"TE05_MN002","1303","201901191000","0","0","3"
"TE05_MN002","1303","201901191100","0.1","0","3"
"TE05_MN002","1303","201901191200","0.1","0","3"
"TE05_MN002","1303","201901191300","0.2","0","3"
"TE05_MN002","1303","201901191400","1.5","0","3"
"TE05_MN002","1303","201901191500","1.3","0","3"
"TE05_MN002","1303","201901191600","0.6","0","3"
"TE05_MN002","1303","201901191700","0.5","0","3"
